timestamp,status,latency,error,res_size
1776756786.5217535,200,0.6051999000010255,,27520
1776756786.831993,200,0.20585989999926824,,27520
1776756787.038413,200,0.6084928999989643,,27520
1776756787.137523,200,0.2104177000001073,,27520
1776756787.1577582,200,0.2309067000005598,,27520
1776756787.3322875,200,0.07942309999998542,,27520
1776756787.3394127,200,0.21021300000029441,,27520
1776756787.457117,200,0.204796100000749,,27520
1776756787.5103357,200,0.08188950000112527,,27520
1776756787.636852,200,0.20819899999878544,,27520
1776756787.6720433,200,0.22404280000046128,,27520
1776756787.6817937,200,0.08768659999986994,,27520
1776756787.773481,200,0.2079751999990549,,27520
1776756787.8420846,200,0.0755048999999417,,27520
1776756787.849368,200,0.08223519999955897,,27520
1776756787.9616544,200,0.20877819999986968,,27520
1776756788.0168962,200,0.07869260000006761,,27520
1776756788.0217237,200,0.08392220000132511,,27520
1776756788.0778923,200,0.20189449999998033,,27520
1776756788.197827,200,0.08065129999886267,,27520
1776756788.2008276,200,0.0827103999999963,,27520
1776756788.2691078,200,0.20762869999998657,,27520
1776756788.3797667,200,0.07729010000002745,,27520
1776756788.381786,200,0.08264880000024277,,27520
1776756788.3969913,200,0.20105270000021846,,27520
1776756788.5289636,200,0.07575229999929434,,27520
1776756788.5699668,200,0.20748619999903894,,27520
1776756788.5732577,200,0.08367480000015348,,27520
1776756788.5820405,200,0.6433829999987211,,27520
1776756788.6903622,200,0.20028819999970437,,27520
1776756788.717775,200,0.07814139999936742,,27520
1776756788.7507539,200,0.07895190000090224,,27520
1776756788.8824687,200,0.2106113000008918,,27520
1776756788.894699,200,0.22301830000105838,,27520
1776756788.9118006,200,0.08541960000002291,,27520
1776756788.9391072,200,0.08041589999993448,,27520
1776756788.9963953,200,0.20138409999890428,,27520
1776756789.0713532,200,0.08028879999983474,,27520
1776756789.083674,200,0.08664259999932256,,27520
1776756789.1270902,200,0.6367924000005587,,27520
1776756789.174584,200,0.20729099999880418,,27520
1776756789.182022,200,0.07748659999924712,,27520
1776756789.188319,200,0.22079480000138574,,27520
1776756789.248906,200,0.08180670000001555,,27520
1776756789.2504158,200,0.20575140000073588,,27520
1776756789.356099,200,0.076418200000262,,27520
1776756789.364156,200,0.0838621000002604,,27520
1776756789.389097,200,0.22026430000005348,,27520
1776756789.441462,200,0.20879089999834832,,27520
1776756789.5038803,200,0.2237851000008959,,27520
1776756789.5420508,200,0.07772209999893676,,27520
1776756789.5494545,200,0.0839470999999321,,27520
1776756789.5554042,200,0.20090299999901617,,27520
1776756789.5843573,200,0.22970109999914712,,27520
1776756789.68465,200,0.21869069999956992,,27520
1776756789.6954103,200,0.07571229999848583,,27520
1776756789.7034056,200,0.2085642000001826,,27520
